route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,blockname
8,58,131961070,EASTDALE,0,10807,8:01,802
8,58,131962070,EASTDALE,0,10807,8:01,802
8,58,131963070,EASTDALE,0,10807,8:01,802
8,58,131964070,EASTDALE,0,10807,8:01,802
8,58,131965070,EASTDALE,0,10807,8:01,802
8,58,131966070,EASTDALE,0,10807,8:01,802
8,58,131967070,EASTDALE,0,10807,8:01,802
8,58,131968070,EASTDALE,0,10807,8:01,802
8,58,131969070,EASTDALE,0,10807,8:03,802
34,58,131497070,SHUTTLE PARK NORTH,1,6907,34:99,3401
34,58,131498070,SHUTTLE PARK NORTH,1,6907,34:99,3401
34,58,131499070,SHUTTLE PARK NORTH,1,6907,34:99,3401
34,58,131500070,SHUTTLE PARK NORTH,1,6907,34:99,3401
34,58,131501070,SHUTTLE PARK NORTH,1,6907,34:99,3401
34,58,131502070,SHUTTLE PARK NORTH,1,6907,34:99,3401
34,58,131503070,SHUTTLE PARK NORTH,1,6907,34:99,3401
34,58,131504070,SHUTTLE PARK NORTH,1,6907,34:99,3401
34,58,131505070,SHUTTLE PARK NORTH,1,6907,34:99,3401
34,58,131506070,SHUTTLE PARK NORTH,1,6907,34:99,3401
34,58,131507070,SHUTTLE PARK NORTH,1,6907,34:99,3401
34,58,131508070,SHUTTLE PARK NORTH,1,6907,34:99,3401
34,58,131509070,SHUTTLE PARK NORTH,1,6907,34:99,3401
34,58,131510070,SHUTTLE PARK NORTH,1,6907,34:99,3401
34,58,131511070,SHUTTLE PARK NORTH,1,6907,34:99,3401
34,58,131512070,SHUTTLE PARK NORTH,1,6907,34:99,3401
34,58,131513070,SHUTTLE PARK NORTH,1,6907,34:99,3401
34,58,131514070,SHUTTLE PARK NORTH,1,6907,34:99,3401
34,58,131515070,SHUTTLE PARK NORTH,1,6907,34:99,3401
34,58,131516070,SHUTTLE PARK NORTH,1,6907,34:99,3401
3,305,131339020,ENTERPRISE SOUTH,0,7002,3:15,351
3,305,131345020,3 DOWNTOWN ,1,7002,3:53,351
21,58,131245070,GOLDEN GATEWAY,0,7007,21:01,351
21,58,131264070,DOWNTOWN,1,7007,21:55,351
3,58,131352070,ENTERPRISE SOUTH,0,7007,3:15,351
3,58,131354070,ENTERPRISE SOUTH,0,7007,3:02,351
3,58,131359070,3 DOWNTOWN ,1,7007,3:51,351
3,58,131361070,3 DOWNTOWN ,1,7007,3:52,351
21,58,131244070,GOLDEN GATEWAY,0,7107,21:01,352
21,58,131263070,DOWNTOWN,1,7107,21:55,352
3,58,131353070,ENTERPRISE SOUTH,0,7107,3:15,352
3,58,131360070,3 DOWNTOWN ,1,7107,3:52,352
3,305,131375020,3N INTERPRISE SOUTH,0,7202,3:08,354
3,305,131378020,3N NORTHGATE,1,7202,3:11,354
3,305,131365020,3E ER EASTGATE/ EAST RIDGE,0,7302,3:04,355
3,305,131366020,3E ER EASTGATE/ EAST RIDGE,0,7302,3:14,355
3,305,131371020,3E ER EASTGATE/ EAST RIDGE,1,7302,3:12,355
3,305,131367020,3E ER EASTGATE/ EAST RIDGE,0,7402,3:04,356
3,305,131368020,3E ER EASTGATE/ EAST RIDGE,0,7402,3:14,356
3,305,131372020,3E ER EASTGATE/ EAST RIDGE,1,7402,3:12,356
3,305,131376020,3N INTERPRISE SOUTH,0,7502,3:08,357
3,305,131379020,3N NORTHGATE,1,7502,3:11,357
4,305,131607020,DOWNTOWN,1,7602,4:64,401
4,305,131608020,DOWNTOWN,1,7602,4:65,401
4,58,131655070,EASTGATE HAMILTON PL,0,7607,4:10,401
4,58,131666070,EASTGATE HAMILTON PL,0,7607,4:13,401
4,58,131669070,EASTGATE HAMILTON PL,0,7607,4:13,401
4,58,131682070,EASTGATE HAMILTON PL,0,7607,4:13,401
4,58,131698070,DOWNTOWN,1,7607,4:64,401
4,58,131710070,DOWNTOWN,1,7607,4:64,401
4,58,131713070,DOWNTOWN,1,7607,4:64,401
4,58,131727070,DOWNTOWN,1,7607,4:65,401
21,64,131277010,GOLDEN GATEWAY,0,7901,21:02,402
21,64,131289010,DOWNTOWN,1,7901,21:53,402
4,64,131751010,EASTGATE HAMILTON PL,0,7901,4:13,402
4,64,131762010,DOWNTOWN,1,7901,4:65,402
4,305,131532020,EASTGATE HAMILTON PL,0,7902,4:13,402
4,305,131533020,EASTGATE HAMILTON PL VIA HEALTH CTR,0,7902,4:12,402
4,305,131537020,EASTGATE HAMILTON PL,0,7902,4:13,402
4,305,131582020,EASTGATE HAMILTON PL,0,7902,4:11,402
4,305,131602020,DOWNTOWN,1,7902,4:64,402
4,305,131604020,DOWNTOWN,1,7902,4:64,402
4,305,131605020,DOWNTOWN EXPRESS,1,7902,4:66,402
4,305,131609020,DOWNTOWN,1,7902,4:64,402
7,305,132866020,CHATTANOOGA HOUSING AUTHORITY,0,7902,7:01,402
33,58,132656070,SHUTTLE PARK SOUTH,1,5707,33:51,3301
33,58,132660070,SHUTTLE PARK SOUTH,1,5707,33:51,3301
33,58,132666070,SHUTTLE PARK SOUTH,1,5707,33:51,3301
33,64,132671010,SHUTTLE PARK NORTH,0,5801,33:03,3302
33,64,132675010,SHUTTLE PARK NORTH,0,5801,33:01,3302
33,64,132679010,SHUTTLE PARK NORTH,0,5801,33:01,3302
33,64,132683010,SHUTTLE PARK NORTH,0,5801,33:01,3302
33,64,132687010,SHUTTLE PARK NORTH,0,5801,33:01,3302
33,64,132691010,SHUTTLE PARK NORTH,0,5801,33:01,3302
33,64,132695010,SHUTTLE PARK NORTH,0,5801,33:01,3302
33,64,132699010,SHUTTLE PARK NORTH,0,5801,33:01,3302
33,64,132703010,SHUTTLE PARK NORTH,0,5801,33:01,3302
33,64,132736010,SHUTTLE PARK NORTH,0,5801,33:01,3302
33,64,132740010,SHUTTLE PARK NORTH,0,5801,33:01,3302
33,64,132744010,SHUTTLE PARK NORTH,0,5801,33:01,3302
33,64,132748010,SHUTTLE PARK NORTH,0,5801,33:01,3302
33,64,132752010,SHUTTLE PARK NORTH,0,5801,33:01,3302
33,64,132756010,SHUTTLE PARK NORTH,0,5801,33:01,3302
33,64,132758010,SHUTTLE PARK SOUTH,1,5801,33:51,3302
33,64,132762010,SHUTTLE PARK SOUTH,1,5801,33:51,3302
33,64,132766010,SHUTTLE PARK SOUTH,1,5801,33:51,3302
33,64,132770010,SHUTTLE PARK SOUTH,1,5801,33:51,3302
33,64,132774010,SHUTTLE PARK SOUTH,1,5801,33:51,3302
33,64,132778010,SHUTTLE PARK SOUTH,1,5801,33:51,3302
33,64,132782010,SHUTTLE PARK SOUTH,1,5801,33:51,3302
33,64,132786010,SHUTTLE PARK SOUTH,1,5801,33:51,3302
33,64,132790010,SHUTTLE PARK SOUTH,1,5801,33:51,3302
4,58,131656070,EASTGATE HAMILTON PL,0,7907,4:10,402
4,58,131665070,EASTGATE HAMILTON PL,0,7907,4:13,402
4,58,131699070,DOWNTOWN,1,7907,4:64,402
4,58,131709070,DOWNTOWN,1,7907,4:65,402
21,64,131274010,GOLDEN GATEWAY,0,8001,21:02,403
21,64,131286010,DOWNTOWN,1,8001,21:55,403
4,305,131517020,EASTGATE HAMILTON PL,0,8002,4:10,403
4,305,131523020,EASTGATE HAMILTON PL,0,8002,4:13,403
4,305,131528020,EASTGATE HAMILTON PL,0,8002,4:13,403
4,305,131539020,EASTGATE HAMILTON PL,0,8002,4:13,403
4,305,131586020,DOWNTOWN,1,8002,4:64,403
4,305,131593020,DOWNTOWN,1,8002,4:64,403
4,305,131600020,DOWNTOWN,1,8002,4:64,403
4,305,131611020,DOWNTOWN,1,8002,4:65,403
4,58,131664070,EASTGATE HAMILTON PL,0,8007,4:10,403
4,58,131667070,EASTGATE HAMILTON PL,0,8007,4:13,403
4,58,131671070,EASTGATE HAMILTON PL,0,8007,4:13,403
4,58,131675070,EASTGATE HAMILTON PL,0,8007,4:13,403
4,58,131708070,DOWNTOWN,1,8007,4:64,403
4,58,131711070,DOWNTOWN,1,8007,4:64,403
4,58,131715070,DOWNTOWN,1,8007,4:64,403
33,64,132737010,SHUTTLE PARK NORTH,0,5901,33:01,3303
33,64,132741010,SHUTTLE PARK NORTH,0,5901,33:01,3303
33,64,132745010,SHUTTLE PARK NORTH,0,5901,33:01,3303
33,64,132749010,SHUTTLE PARK NORTH,0,5901,33:01,3303
33,64,132753010,SHUTTLE PARK NORTH,0,5901,33:01,3303
33,64,132759010,SHUTTLE PARK SOUTH,1,5901,33:51,3303
33,64,132820010,SHUTTLE PARK SOUTH,1,5901,33:51,3303
33,64,132824010,SHUTTLE PARK SOUTH,1,5901,33:51,3303
33,64,132828010,SHUTTLE PARK SOUTH,1,5901,33:51,3303
33,64,132832010,SHUTTLE PARK SOUTH,1,5901,33:51,3303
33,64,132836010,SHUTTLE PARK SOUTH,1,5901,33:51,3303
33,64,132840010,SHUTTLE PARK SOUTH,1,5901,33:51,3303
33,305,132114020,SHUTTLE PARK NORTH,0,5902,33:03,3303
33,305,132119020,SHUTTLE PARK NORTH,0,5902,33:01,3303
33,305,132124020,SHUTTLE PARK NORTH,0,5902,33:01,3303
33,305,132129020,SHUTTLE PARK NORTH,0,5902,33:01,3303
33,305,132134020,SHUTTLE PARK NORTH,0,5902,33:01,3303
33,305,132137020,SHUTTLE PARK NORTH,0,5902,33:01,3303
33,305,132153020,SHUTTLE PARK NORTH,0,5902,33:01,3303
33,305,132154020,SHUTTLE PARK NORTH,0,5902,33:01,3303
33,305,132155020,SHUTTLE PARK NORTH,0,5902,33:01,3303
33,305,132156020,SHUTTLE PARK NORTH,0,5902,33:01,3303
33,305,132157020,SHUTTLE PARK NORTH,0,5902,33:01,3303
33,305,132158020,SHUTTLE PARK NORTH,0,5902,33:01,3303
33,305,132179020,SHUTTLE PARK NORTH,0,5902,33:01,3303
33,305,132180020,SHUTTLE PARK NORTH,0,5902,33:01,3303
16,305,130982020,NORTHGATE,0,10902,16:11,901
16,305,130986020,NORTHGATE,0,10902,16:11,901
16,305,130988020,NORTHGATE,0,10902,16:13,901
16,305,131011020,DOWNTOWN,1,10902,16:20,901
16,305,131015020,DOWNTOWN,1,10902,16:20,901
16,305,131018020,DOWNTOWN,1,10902,16:20,901
9,305,131992020,EAST LAKE,0,10902,9:03,901
9,305,131996020,EAST LAKE  ,0,10902,9:02,901
9,305,132003020,EAST LAKE  ,0,10902,9:02,901
9,305,132018020,EAST LAKE  ,0,10902,9:02,901
9,305,132021020,DOWNTOWN,1,10902,9:51,901
9,305,132026020,DOWNTOWN,1,10902,9:51,901
9,305,132029020,DOWNTOWN,1,10902,9:51,901
9,305,132033020,DOWNTOWN,1,10902,9:52,901
9,58,132050070,EAST LAKE,0,10907,9:03,901
9,58,132071070,DOWNTOWN,1,10907,9:52,901
16,64,131097010,NORTHGATE,0,11001,16:13,902
16,64,131107010,DOWNTOWN,1,11001,16:20,902
9,64,132096010,EAST LAKE,0,11001,9:03,902
9,64,132097010,EAST LAKE  ,0,11001,9:02,902
9,64,132106010,DOWNTOWN,1,11001,9:51,902
9,64,132107010,DOWNTOWN,1,11001,9:52,902
16,305,130981020,NORTHGATE,0,11002,16:06,902
33,305,132303020,SHUTTLE PARK SOUTH,1,6002,33:51,3304
33,305,132304020,SHUTTLE PARK SOUTH,1,6002,33:51,3304
33,305,132305020,SHUTTLE PARK SOUTH,1,6002,33:51,3304
33,305,132306020,SHUTTLE PARK SOUTH,1,6002,33:51,3304
33,305,132307020,SHUTTLE PARK SOUTH,1,6002,33:51,3304
33,305,132308020,SHUTTLE PARK SOUTH,1,6002,33:51,3304
33,305,132309020,SHUTTLE PARK SOUTH,1,6002,33:51,3304
33,305,132345020,SHUTTLE PARK SOUTH,1,6002,33:51,3304
33,305,132346020,SHUTTLE PARK SOUTH,1,6002,33:51,3304
33,305,132347020,SHUTTLE PARK SOUTH,1,6002,33:51,3304
33,305,132348020,SHUTTLE PARK SOUTH,1,6002,33:51,3304
33,305,132349020,SHUTTLE PARK SOUTH,1,6002,33:51,3304
33,58,132411070,SHUTTLE PARK NORTH,0,6007,33:01,3304
33,58,132417070,SHUTTLE PARK NORTH,0,6007,33:01,3304
33,58,132423070,SHUTTLE PARK NORTH,0,6007,33:01,3304
33,58,132429070,SHUTTLE PARK NORTH,0,6007,33:01,3304
33,58,132435070,SHUTTLE PARK NORTH,0,6007,33:01,3304
33,58,132441070,SHUTTLE PARK NORTH,0,6007,33:01,3304
33,58,132447070,SHUTTLE PARK NORTH,0,6007,33:01,3304
33,58,132514070,SHUTTLE PARK NORTH,0,6007,33:03,3304
33,58,132518070,SHUTTLE PARK NORTH,0,6007,33:01,3304
33,58,132522070,SHUTTLE PARK NORTH,0,6007,33:01,3304
33,58,132526070,SHUTTLE PARK NORTH,0,6007,33:01,3304
33,58,132530070,SHUTTLE PARK NORTH,0,6007,33:01,3304
33,58,132536070,SHUTTLE PARK NORTH,0,6007,33:01,3304
33,58,132544070,SHUTTLE PARK SOUTH,1,6007,33:51,3304
33,58,132424070,SHUTTLE PARK NORTH,0,6107,33:01,3305
33,58,132430070,SHUTTLE PARK NORTH,0,6107,33:01,3305
33,58,132436070,SHUTTLE PARK NORTH,0,6107,33:01,3305
33,58,132442070,SHUTTLE PARK NORTH,0,6107,33:01,3305
33,58,132448070,SHUTTLE PARK NORTH,0,6107,33:01,3305
33,58,132454070,SHUTTLE PARK NORTH,0,6107,33:01,3305
33,58,132460070,SHUTTLE PARK NORTH,0,6107,33:01,3305
33,58,132466070,SHUTTLE PARK NORTH,0,6107,33:01,3305
33,58,132531070,SHUTTLE PARK NORTH,0,6107,33:03,3305
33,58,132539070,SHUTTLE PARK SOUTH,1,6107,33:51,3305
33,58,132545070,SHUTTLE PARK SOUTH,1,6107,33:51,3305
33,58,132551070,SHUTTLE PARK SOUTH,1,6107,33:51,3305
33,58,132557070,SHUTTLE PARK SOUTH,1,6107,33:51,3305
33,58,132563070,SHUTTLE PARK SOUTH,1,6107,33:51,3305
33,58,132569070,SHUTTLE PARK SOUTH,1,6107,33:51,3305
33,58,132575070,SHUTTLE PARK SOUTH,1,6107,33:51,3305
33,58,132581070,SHUTTLE PARK SOUTH,1,6107,33:51,3305
33,58,132587070,SHUTTLE PARK SOUTH,1,6107,33:51,3305
33,58,132593070,SHUTTLE PARK SOUTH,1,6107,33:51,3305
33,58,132599070,SHUTTLE PARK SOUTH,1,6107,33:51,3305
33,58,132664070,SHUTTLE PARK SOUTH,1,6107,33:51,3305
33,58,132407070,SHUTTLE PARK NORTH,0,6207,33:01,3306
33,58,132413070,SHUTTLE PARK NORTH,0,6207,33:01,3306
33,58,132419070,SHUTTLE PARK NORTH,0,6207,33:01,3306
33,58,132425070,SHUTTLE PARK NORTH,0,6207,33:01,3306
33,58,132532070,SHUTTLE PARK NORTH,0,6207,33:03,3306
4,58,131716070,DOWNTOWN VIA GOLDEN GATE,1,8107,4:69,404
4,58,131726070,DOWNTOWN,1,8107,4:64,404
4,58,131728070,DOWNTOWN,1,8107,4:64,404
4,305,131541020,EASTGATE HAMILTON PL,0,8402,4:10,4052
4,305,131542020,EASTGATE HAMILTON PL,0,8402,4:13,4052
4,305,131589020,DOWNTOWN,1,8402,4:64,4052
4,305,131613020,DOWNTOWN,1,8402,4:65,4052
4,305,131525020,EASTGATE HAMILTON PL,0,8302,4:10,405
4,305,131531020,EASTGATE HAMILTON PL,0,8302,4:13,405
4,305,131596020,DOWNTOWN,1,8302,4:64,405
4,305,131601020,DOWNTOWN,1,8302,4:65,405
21,58,131228070,GOLDEN GATEWAY,0,8307,21:02,405
21,58,131229070,GOLDEN GATEWAY,0,8307,21:01,405
21,58,131233070,GOLDEN GATEWAY,0,8307,21:01,405
21,58,131242070,GOLDEN GATEWAY,0,8307,21:01,405
21,58,131247070,DOWNTOWN,1,8307,21:52,405
21,58,131248070,DOWNTOWN,1,8307,21:52,405
21,58,131252070,DOWNTOWN,1,8307,21:52,405
21,58,131261070,DOWNTOWN,1,8307,21:52,405
21,58,132881070,GOLDEN GATEWAY,0,8307,21:01,405
21,58,132882070,DOWNTOWN,1,8307,21:55,405
1,305,130213020,ALTON PARK,0,8502,1:03,406
1,305,130229020,DOWNTOWN,1,8502,1:66,406
33,305,132194020,SHUTTLE PARK NORTH,0,6302,33:01,3351
33,305,132195020,SHUTTLE PARK NORTH,0,6302,33:01,3351
33,305,132196020,SHUTTLE PARK NORTH,0,6302,33:01,3351
33,305,132197020,SHUTTLE PARK NORTH,0,6302,33:01,3351
33,305,132198020,SHUTTLE PARK NORTH,0,6302,33:01,3351
33,305,132199020,SHUTTLE PARK NORTH,0,6302,33:01,3351
33,305,132200020,SHUTTLE PARK NORTH,0,6302,33:01,3351
33,305,132334020,SHUTTLE PARK SOUTH,1,6302,33:51,3351
33,305,132335020,SHUTTLE PARK SOUTH,1,6302,33:51,3351
33,305,132336020,SHUTTLE PARK SOUTH,1,6302,33:51,3351
33,305,132337020,SHUTTLE PARK SOUTH,1,6302,33:51,3351
33,305,132338020,SHUTTLE PARK SOUTH,1,6302,33:51,3351
33,305,132339020,SHUTTLE PARK SOUTH,1,6302,33:51,3351
33,305,132340020,SHUTTLE PARK SOUTH,1,6302,33:51,3351
33,305,132341020,SHUTTLE PARK SOUTH,1,6302,33:51,3351
33,305,132342020,SHUTTLE PARK SOUTH,1,6302,33:51,3351
33,305,132343020,SHUTTLE PARK SOUTH,1,6302,33:51,3351
33,305,132344020,SHUTTLE PARK SOUTH,1,6302,33:51,3351
33,64,132707010,SHUTTLE PARK NORTH,0,6401,33:03,3352
33,64,132711010,SHUTTLE PARK NORTH,0,6401,33:01,3352
33,64,132715010,SHUTTLE PARK NORTH,0,6401,33:01,3352
33,64,132719010,SHUTTLE PARK NORTH,0,6401,33:01,3352
33,64,132723010,SHUTTLE PARK NORTH,0,6401,33:01,3352
33,64,132727010,SHUTTLE PARK NORTH,0,6401,33:01,3352
33,64,132731010,SHUTTLE PARK NORTH,0,6401,33:01,3352
33,64,132794010,SHUTTLE PARK SOUTH,1,6401,33:51,3352
33,305,132319020,SHUTTLE PARK SOUTH,1,6402,33:51,3352
33,305,132320020,SHUTTLE PARK SOUTH,1,6402,33:51,3352
33,305,132321020,SHUTTLE PARK SOUTH,1,6402,33:51,3352
33,305,132322020,SHUTTLE PARK SOUTH,1,6402,33:51,3352
33,305,132359020,SHUTTLE PARK SOUTH,1,6402,33:51,3352
33,305,132363020,SHUTTLE PARK SOUTH,1,6402,33:51,3352
33,305,132366020,SHUTTLE PARK SOUTH,1,6402,33:51,3352
33,305,132370020,SHUTTLE PARK SOUTH,1,6402,33:51,3352
33,305,132374020,SHUTTLE PARK SOUTH,1,6402,33:51,3352
33,305,132378020,SHUTTLE PARK SOUTH,1,6402,33:51,3352
33,305,132381020,SHUTTLE PARK SOUTH,1,6402,33:51,3352
33,305,132385020,SHUTTLE PARK SOUTH,1,6402,33:51,3352
33,305,132389020,SHUTTLE PARK SOUTH,1,6402,33:51,3352
33,305,132391020,SHUTTLE PARK SOUTH,1,6402,33:51,3352
33,64,132676010,SHUTTLE PARK NORTH,0,6501,33:03,3353
33,64,132680010,SHUTTLE PARK NORTH,0,6501,33:01,3353
33,64,132684010,SHUTTLE PARK NORTH,0,6501,33:01,3353
33,64,132688010,SHUTTLE PARK NORTH,0,6501,33:01,3353
33,64,132692010,SHUTTLE PARK NORTH,0,6501,33:01,3353
33,64,132696010,SHUTTLE PARK NORTH,0,6501,33:01,3353
33,64,132700010,SHUTTLE PARK NORTH,0,6501,33:01,3353
33,64,132704010,SHUTTLE PARK NORTH,0,6501,33:01,3353
33,64,132708010,SHUTTLE PARK NORTH,0,6501,33:01,3353
33,64,132712010,SHUTTLE PARK NORTH,0,6501,33:01,3353
33,64,132716010,SHUTTLE PARK NORTH,0,6501,33:01,3353
33,64,132720010,SHUTTLE PARK NORTH,0,6501,33:01,3353
1,305,130236020,DOWNTOWN,1,102,1:65,101
10A,305,130382020,AVONDALE,0,102,10A:01,101
10A,305,130392020,AVONDALE,0,102,10A:01,101
10A,305,130403020,AVONDALE,0,102,10A:01,101
10G,305,130512020,DOWNTOWN,1,102,10G:54,101
10G,305,130522020,DOWNTOWN,1,102,10G:54,101
10G,305,130533020,DOWNTOWN,1,102,10G:54,101
7,305,131900020,DOWNTOWN,1,102,7:51,101
1,58,130244070,ALTON PARK,0,107,1:04,101
1,58,130249070,ALTON PARK,0,107,1:03,101
1,58,130254070,ALTON PARK,0,107,1:03,101
1,58,130258070,ALTON PARK,0,107,1:03,101
1,58,130259070,DOWNTOWN,1,107,1:66,101
1,58,130264070,DOWNTOWN,1,107,1:65,101
1,58,130265070,DOWNTOWN,1,107,1:66,101
1,58,130270070,DOWNTOWN,1,107,1:66,101
10A,58,130440070,AVONDALE,0,107,10A:01,101
10A,58,130459070,DOWNTOWN,1,107,10A:52,101
10A,58,130464070,DOWNTOWN,1,107,10A:52,101
10G,58,130537070,GLENWOOD,0,107,10G:04,101
10G,58,130542070,GLENWOOD,0,107,10G:04,101
10G,58,130559070,DOWNTOWN,1,107,10G:54,101
1,305,130219020,ALTON PARK,0,302,1:04,1011
1,305,130234020,DOWNTOWN,1,302,1:66,1011
10A,305,130396020,AVONDALE,0,8502,10A:01,406
10G,305,130526020,DOWNTOWN,1,8502,10G:54,406
4,305,131535020,EASTGATE HAMILTON PL,0,8502,4:10,406
4,305,131597020,DOWNTOWN,1,8502,4:64,406
7,305,132863020,CHATTANOOGA HOUSING AUTHORITY,0,8502,7:01,406
4,58,131674070,EASTGATE HAMILTON PL,0,8507,4:13,406
4,58,131685070,EASTGATE HAMILTON PL,0,8507,4:10,406
4,58,131718070,DOWNTOWN VIA GOLDEN GATE,1,8507,4:69,406
4,58,131730070,DOWNTOWN,1,8507,4:64,406
9,58,132063070,EAST LAKE  ,0,8507,9:02,406
9,58,132085070,DOWNTOWN,1,8507,9:52,406
4,305,131543020,EASTGATE HAMILTON PL,0,8702,4:13,4072
4,305,131584020,EASTGATE HAMILTON PL,0,8702,4:10,4072
4,305,131614020,DOWNTOWN,1,8702,4:64,4072
4,305,131615020,DOWNTOWN,1,8702,4:65,4072
4,305,131519020,EASTGATE HAMILTON PL,0,8602,4:13,407
4,305,131526020,EASTGATE HAMILTON PL,0,8602,4:10,407
4,305,131587020,DOWNTOWN,1,8602,4:65,407
4,305,131590020,DOWNTOWN,1,8602,4:64,407
21,58,131230070,GOLDEN GATEWAY,0,8607,21:02,407
10A,305,130427020,DOWNTOWN,1,1202,10A:59,104
10C,305,130482020,CAMPBELL,0,1202,10C:07,104
1,58,130247070,ALTON PARK,0,1207,1:03,104
1,58,130268070,DOWNTOWN,1,1207,1:66,104
10A,58,130439070,AVONDALE,0,1207,10A:01,104
10G,58,130555070,DOWNTOWN,1,1207,10G:54,104
10G,58,130558070,DOWNTOWN,1,1207,10G:55,104
1,305,130206020,ALTON PARK,0,1302,1:03,105
1,305,130224020,DOWNTOWN,1,1302,1:66,105
10A,305,130394020,AVONDALE,0,1302,10A:01,105
10G,305,130510020,DOWNTOWN,1,1302,10G:54,105
10G,305,130524020,DOWNTOWN,1,1302,10G:54,105
7,305,131897020,CHATTANOOGA HOUSING AUTHORITY,0,1302,7:01,105
1,58,130246070,ALTON PARK,0,1307,1:04,105
1,58,130251070,ALTON PARK,0,1307,1:03,105
1,58,130256070,ALTON PARK,0,1307,1:03,105
1,58,130261070,DOWNTOWN,1,1307,1:65,105
1,58,130267070,DOWNTOWN,1,1307,1:66,105
1,58,130272070,DOWNTOWN,1,1307,1:66,105
10A,58,130441070,AVONDALE,0,1307,10A:01,105
10A,58,130460070,DOWNTOWN,1,1307,10A:52,105
10G,58,130538070,GLENWOOD,0,1307,10G:04,105
33,305,132218020,SHUTTLE PARK NORTH,0,6502,33:01,3353
33,305,132222020,SHUTTLE PARK NORTH,0,6502,33:01,3353
33,305,132225020,SHUTTLE PARK NORTH,0,6502,33:01,3353
33,305,132229020,SHUTTLE PARK NORTH,0,6502,33:01,3353
33,305,132233020,SHUTTLE PARK NORTH,0,6502,33:01,3353
33,305,132237020,SHUTTLE PARK NORTH,0,6502,33:01,3353
33,305,132240020,SHUTTLE PARK NORTH,0,6502,33:01,3353
33,305,132244020,SHUTTLE PARK NORTH,0,6502,33:01,3353
33,305,132247020,SHUTTLE PARK NORTH,0,6502,33:01,3353
33,305,132328020,SHUTTLE PARK SOUTH,1,6502,33:51,3353
33,305,132329020,SHUTTLE PARK SOUTH,1,6502,33:51,3353
33,305,132330020,SHUTTLE PARK SOUTH,1,6502,33:51,3353
33,305,132331020,SHUTTLE PARK SOUTH,1,6502,33:51,3353
33,305,132332020,SHUTTLE PARK SOUTH,1,6502,33:51,3353
33,305,132333020,SHUTTLE PARK SOUTH,1,6502,33:51,3353
33,305,132356020,SHUTTLE PARK SOUTH,1,6502,33:51,3353
33,305,132360020,SHUTTLE PARK SOUTH,1,6502,33:51,3353
33,305,132364020,SHUTTLE PARK SOUTH,1,6502,33:51,3353
33,305,132367020,SHUTTLE PARK SOUTH,1,6502,33:51,3353
33,305,132371020,SHUTTLE PARK SOUTH,1,6502,33:51,3353
33,305,132375020,SHUTTLE PARK SOUTH,1,6502,33:51,3353
33,305,132379020,SHUTTLE PARK SOUTH,1,6502,33:51,3353
33,305,132382020,SHUTTLE PARK SOUTH,1,6502,33:51,3353
33,305,132386020,SHUTTLE PARK SOUTH,1,6502,33:51,3353
33,305,132390020,SHUTTLE PARK SOUTH,1,6502,33:51,3353
33,305,132392020,SHUTTLE PARK SOUTH,1,6502,33:51,3353
33,58,132452070,SHUTTLE PARK NORTH,0,6507,33:03,3353
15,305,130971020,DOWNTOWN ,1,2202,15:51,1501
15,305,130972020,DOWNTOWN ,1,2202,15:51,1501
15,305,130973020,DOWNTOWN ,1,2202,15:51,1501
15,305,130974020,DOWNTOWN ,1,2202,15:51,1501
15,305,130975020,DOWNTOWN,1,2202,15:54,1501
10A,64,130471010,AVONDALE,0,2301,10A:01,151
10A,64,130472010,AVONDALE,0,2301,10A:01,151
10G,64,130574010,GLENWOOD,0,2301,10G:03,151
10G,64,130582010,DOWNTOWN,1,2301,10G:54,151
10G,64,130583010,DOWNTOWN,1,2301,10G:54,151
10A,64,132844010,DOWNTOWN,1,2301,10A:52,151
1,64,132889010,ALTON PARK,0,2301,1:03,151
1,64,132891010,ALTON PARK,0,2301,1:03,151
1,64,132893010,ALTON PARK,0,2301,1:03,151
1,64,132899010,DOWNTOWN,1,2301,1:66,151
1,64,132901010,DOWNTOWN,1,2301,1:66,151
1,64,132903010,DOWNTOWN,1,2301,1:55,151
10A,305,130385020,AVONDALE,0,2302,10A:04,151
10A,305,130398020,AVONDALE,0,2302,10A:01,151
10G,305,130528020,DOWNTOWN,1,2302,10G:54,151
10G,305,130536020,DOWNTOWN,1,2302,10G:54,151
1,305,132911020,ALTON PARK,0,2302,1:03,151
1,305,132918020,ALTON PARK,0,2302,1:03,151
1,305,132935020,DOWNTOWN,1,2302,1:66,151
1,305,132942020,DOWNTOWN,1,2302,1:65,151
33,64,132677010,SHUTTLE PARK NORTH,0,6601,33:03,3354
33,64,132681010,SHUTTLE PARK NORTH,0,6601,33:01,3354
33,64,132685010,SHUTTLE PARK NORTH,0,6601,33:01,3354
33,64,132689010,SHUTTLE PARK NORTH,0,6601,33:01,3354
33,64,132693010,SHUTTLE PARK NORTH,0,6601,33:01,3354
33,64,132697010,SHUTTLE PARK NORTH,0,6601,33:01,3354
33,64,132701010,SHUTTLE PARK NORTH,0,6601,33:01,3354
33,64,132705010,SHUTTLE PARK NORTH,0,6601,33:01,3354
33,64,132709010,SHUTTLE PARK NORTH,0,6601,33:01,3354
33,64,132713010,SHUTTLE PARK NORTH,0,6601,33:01,3354
